Country,Region,Year,Happiness Rank,Happiness Score,GDP per capita,Social support,Healthy life expectancy,Freedom,Generosity,Perceptions of corruption,Decade,Regional Happiness Ratio,Region_Australia and New Zealand,Region_Central and Eastern Europe,Region_Eastern Asia,Region_Latin America and Caribbean,Region_Middle East and Northern Africa,Region_North America,Region_Southeastern Asia,Region_Southern Asia,Region_Sub-Saharan Africa,Region_Western Europe,Region_nan
Kenya,Western Europe,2019,121,4.509,0.24427480916030533,0.5979318734793188,0.50920245398773,0.5953038674033149,0.44387426965966076,0.09603014984327155,2010,0.833904164399347,False,False,False,False,False,False,False,False,False,True,False
Mauritania,Western Europe,2019,122,4.49,0.2719465648854961,0.7098540145985403,0.42857142857142855,0.09116022099447514,0.1264803026449571,0.15944628653222445,2010,0.8303902635070011,False,False,False,False,False,False,False,False,False,True,False
Mozambique,Western Europe,2019,123,4.466,0.09732824427480914,0.5997566909975669,0.3418054338299737,0.6823204419889503,0.23506244925525047,0.25004076751644294,2010,0.8259516518535115,False,False,False,False,False,False,False,False,False,True,False
Tunisia,Western Europe,2019,124,4.461,0.43940839694656486,0.6082725060827251,0.7142857142857142,0.2306629834254144,0.07039941373634404,0.09965392908264029,2010,0.8250269410923678,False,False,False,False,False,False,False,False,False,True,False
Bangladesh,Western Europe,2019,125,4.456,0.2681297709923664,0.5644768856447689,0.6336546888694128,0.7279005524861879,0.19807292678361207,0.25910021561486474,2010,0.8241022303312242,False,False,False,False,False,False,False,False,False,True,False
Iraq,Western Europe,2019,126,4.437,0.49761450381679384,0.5961070559610706,0.5030674846625767,0.3328729281767956,0.17659513954201556,0.16125817615190882,2010,0.8205883294388784,False,False,False,False,False,False,False,False,False,True,False
Congo (Kinshasa),Western Europe,2019,127,4.418,0.04484732824427481,0.6843065693430658,0.31288343558282206,0.3715469613259669,0.2529606052899142,0.09603014984327155,2010,0.8170744285465324,False,False,False,False,False,False,False,False,False,True,False
Mali,Western Europe,2019,128,4.39,0.18368320610687022,0.6721411192214112,0.26993865030674846,0.45165745856353595,0.18256119155357015,0.09421826022358717,2010,0.8118960482841279,False,False,False,False,False,False,False,False,False,True,False
Sierra Leone,Western Europe,2019,129,4.374,0.12786259541984732,0.5115571776155717,0.21209465381244522,0.42679558011049723,0.3006890213823508,0.0815350328857966,2010,0.8089369738484682,False,False,False,False,False,False,False,False,False,True,False
Sri Lanka,Western Europe,2019,130,4.366,0.45276717557251905,0.7694647201946472,0.7283085013146362,0.649171270718232,0.2911433381638635,0.08515881212516534,2010,0.8074574366306383,False,False,False,False,False,False,False,False,False,True,False
Myanmar,Western Europe,2019,131,4.36,0.33874045801526714,0.7183698296836983,0.4864154250657319,0.7251381215469613,0.5990885703052675,0.3116450145857114,2010,0.8063477837172661,False,False,False,False,False,False,False,False,False,True,False
Chad,Western Europe,2019,132,4.35,0.16698473282442747,0.46593673965936744,0.16827344434706398,0.24033149171270718,0.23625565965756137,0.14132739033538078,2010,0.8044983621949786,False,False,False,False,False,False,False,False,False,True,False
Ukraine,Western Europe,2019,133,4.332,0.3912213740458015,0.8454987834549879,0.6476774758983348,0.2458563535911602,0.2231303452321413,0.01811889619684369,2010,0.8011694034548615,False,False,False,False,False,False,False,False,False,True,False
Ethiopia,Western Europe,2019,134,4.286,0.16030534351145037,0.628345498783455,0.46625766871165647,0.4751381215469613,0.24938097408298143,0.1811889619684369,2010,0.7926620644523399,False,False,False,False,False,False,False,False,False,True,False
Swaziland,Western Europe,2019,135,4.212,0.3869274809160305,0.6989051094890512,0.0,0.4323204419889503,0.08829756977100778,0.2446050986573898,2010,0.7789763451874138,False,False,False,False,False,False,False,False,False,True,False
Uganda,Western Europe,2019,136,4.189,0.15839694656488548,0.6502433090024331,0.38825591586327785,0.4917127071823204,0.3006890213823508,0.10871337718106212,2010,0.774722675686153,False,False,False,False,False,False,False,False,False,True,False
Egypt,Western Europe,2019,137,4.166,0.4355916030534351,0.6319951338199513,0.5644171779141104,0.3328729281767956,0.09068399057562962,0.12139660451885272,2010,0.7704690061848923,False,False,False,False,False,False,False,False,False,True,False
Zambia,Western Europe,2019,138,4.107,0.2757633587786259,0.6435523114355232,0.3733567046450482,0.5953038674033149,0.29472296937079623,0.15763439691254008,2010,0.7595574192033971,False,False,False,False,False,False,False,False,False,True,False
Togo,Western Europe,2019,139,4.085,0.13120229007633588,0.3479318734793187,0.3593339176161262,0.4046961325966851,0.21119824120903213,0.15401061767317137,2010,0.7554886918543651,False,False,False,False,False,False,False,False,False,True,False
India,Western Europe,2019,140,4.015,0.36020992366412213,0.4653284671532847,0.5153374233128835,0.6878453038674033,0.23864208046218321,0.15401061767317137,2010,0.7425427411983538,False,False,False,False,False,False,False,False,False,True,False
Liberia,Western Europe,2019,141,3.975,0.034828244274809156,0.5608272506082725,0.38825591586327785,0.511049723756906,0.2780180237384434,0.05979235744958417,2010,0.7351450551092047,False,False,False,False,False,False,False,False,False,True,False
Comoros,Western Europe,2019,142,3.973,0.13072519083969467,0.4604622871046229,0.44259421560035056,0.19613259668508287,0.32813286063550196,0.14132739033538078,2010,0.7347751708047472,False,False,False,False,False,False,False,False,False,True,False
Madagascar,Western Europe,2019,143,3.933,0.13072519083969467,0.5571776155717763,0.4864154250657319,0.20441988950276244,0.20165255799054482,0.07428747440705913,2010,0.7273774847155979,False,False,False,False,False,False,False,False,False,True,False
Lesotho,Western Europe,2019,144,3.802,0.23330152671755722,0.7110705596107056,0.147239263803681,0.4958563535911602,0.127673513047268,0.1685057346306463,2010,0.7031500627736342,False,False,False,False,False,False,False,False,False,True,False
Burundi,Western Europe,2019,145,3.775,0.02194656488549618,0.27189781021897813,0.33304119193689746,0.30386740331491713,0.2100050308067212,0.3261401315431864,2010,0.6981566246634585,False,False,False,False,False,False,False,False,False,True,False
Zimbabwe,Western Europe,2019,146,3.663,0.174618320610687,0.6776155717761558,0.37949167397020156,0.4986187845303867,0.1801747707489483,0.16125817615190882,2010,0.6774431036138406,False,False,False,False,False,False,False,False,False,True,False
Haiti,Western Europe,2019,147,3.597,0.1541030534351145,0.41849148418491483,0.39351446099912357,0.03591160220994475,0.49995515856827377,0.19930785816528057,2010,0.6652369215667444,False,False,False,False,False,False,False,False,False,True,False
Botswana,Western Europe,2019,148,3.488,0.49666030534351135,0.6964720194647203,0.4715162138475022,0.6284530386740332,0.029830260057772902,0.1811889619684369,2010,0.6450782269738128,False,False,False,False,False,False,False,False,False,True,False
Syria,Western Europe,2019,149,3.462,0.29532442748091603,0.2299270072992701,0.38562664329535495,0.017955801104972375,0.39495264316491324,0.255476436375496,2010,0.6402697310158658,False,False,False,False,False,False,False,False,False,True,False
Malawi,Western Europe,2019,150,3.41,0.09112595419847327,0.34063260340632606,0.43382997370727433,0.611878453038674,0.2601198677037797,0.16125817615190882,2010,0.6306527390999719,False,False,False,False,False,False,False,False,False,True,False
Yemen,Western Europe,2019,151,3.38,0.13692748091603052,0.7074209245742094,0.40578439964943036,0.19751381215469613,0.12886672344957892,0.1395155007156964,2010,0.6251044745331099,False,False,False,False,False,False,False,False,False,True,False
Rwanda,Western Europe,2019,152,3.334,0.17127862595419846,0.4324817518248175,0.5381244522348817,0.7665745856353592,0.2589266573014688,0.558564068901047,2010,0.6165971355305883,False,False,False,False,False,False,False,False,False,True,False
Tanzania,Western Europe,2019,153,3.231,0.22709923664122134,0.5383211678832117,0.43733567046450483,0.5759668508287292,0.32932607103781286,0.2663477740936022,2010,0.597548093851029,False,False,False,False,False,False,False,False,False,True,False
Afghanistan,Western Europe,2019,154,3.203,0.16698473282442747,0.3144768856447689,0.31638913234005256,0.0,0.18852724356512474,0.045297240492109224,2010,0.5923697135886246,False,False,False,False,False,False,False,False,False,True,False
Central African Republic,Western Europe,2019,155,3.083,0.012404580152671754,0.11102874087591236,0.09202453987730061,0.31077348066298344,0.28040444454306523,0.06341613668895292,2010,0.5701766553211769,False,False,False,False,False,False,False,False,False,True,False
South Sudan,Western Europe,2019,156,2.853,0.14599236641221372,0.3497566909975669,0.25854513584574934,0.013812154696132598,0.24102850126680506,0.16488195539127756,2010,0.5276399603085689,False,False,False,False,False,False,False,False,False,True,False
Finland,Western Europe,2018,1,7.632,0.6226145038167938,0.9683698296836984,0.7659947414548641,0.94060773480663,0.24102850126680506,0.558564068901047,2010,1.4196648633566367,False,False,False,False,False,False,False,False,False,True,False
Norway,Western Europe,2018,2,7.594,0.6946564885496183,0.9622871046228711,0.754601226993865,0.9475138121546962,0.34125817506092193,0.558564068901047,2010,1.4125963014059617,False,False,False,False,False,False,False,False,False,True,False
Denmark,Western Europe,2018,3,7.555,0.64456106870229,0.9671532846715329,0.7607361963190185,0.9433701657458564,0.3388717542563001,0.558564068901047,2010,1.405341724667111,False,False,False,False,False,False,False,False,False,True,False
Iceland,Western Europe,2018,4,7.495,0.6407442748091602,1.0,0.8010517090271692,0.9350828729281768,0.4212032720157533,0.25004076751644294,2010,1.3941808373765714,False,False,False,False,False,False,False,False,False,True,False
Switzerland,Western Europe,2018,5,7.487,0.6774809160305343,0.9422141119221411,0.8124452234881683,0.9116022099447515,0.3054618629915945,0.558564068901047,2010,1.3926927190711662,False,False,False,False,False,False,False,False,False,True,False
Netherlands,Western Europe,2018,6,7.441,0.6493320610687022,0.9051094890510949,0.7695004382120947,0.8812154696132597,0.39733906396953506,0.5345074378068888,2010,1.3841360388150856,False,False,False,False,False,False,False,False,False,True,False
Canada,Western Europe,2018,7,7.328,0.6345419847328244,0.9318734793187349,0.7852760736196319,0.9019337016574586,0.38302053914180406,0.5272598793281513,2010,1.3631163677512361,False,False,False,False,False,False,False,False,False,True,False
New Zealand,Western Europe,2018,8,7.324,0.6049618320610687,0.9738442822384429,0.7677475898334793,0.9240331491712708,0.43552179684348435,0.558564068901047,2010,1.3623723085985335,False,False,False,False,False,False,False,False,False,True,False
Sweden,Western Europe,2018,9,7.314,0.6464694656488549,0.9130170316301703,0.8001752848378616,0.9102209944751382,0.340064964658611,0.558564068901047,2010,1.360512160716777,False,False,False,False,False,False,False,False,False,True,False
Australia,Western Europe,2018,10,7.272,0.6393129770992366,0.9568126520681266,0.7975460122699387,0.8936464088397791,0.43074895523424067,0.5471906651446794,2010,1.3526995396133992,False,False,False,False,False,False,False,False,False,True,False
United Kingdom,Western Europe,2018,11,7.19,0.5935114503816793,0.8716545012165451,0.7782646801051709,0.6408839779005525,0.31262112540546,0.14857494881411826,2010,1.3374463269829953,False,False,False,False,False,False,False,False,False,True,False
Austria,Western Europe,2018,12,7.139,0.6397900763358778,0.9148418491484186,0.7808939526730938,0.8522099447513812,0.2887569173592417,0.4058632748092986,2010,1.3279595727860365,False,False,False,False,False,False,False,False,False,True,False
Costa Rica,Western Europe,2018,13,7.072,0.48187022900763354,0.887469586374696,0.7160385626643295,0.8729281767955801,0.17062908753046097,0.18300085158812127,2010,1.3154965819782671,False,False,False,False,False,False,False,False,False,True,False
Ireland,Western Europe,2018,14,6.977,0.6908396946564884,0.9628953771289538,0.7677475898334793,0.8480662983425414,0.3663155935094512,0.5544382236234169,2010,1.2978251771015796,False,False,False,False,False,False,False,False,False,True,False
Germany,Western Europe,2018,15,6.965,0.6393129770992366,0.8965936739659368,0.754601226993865,0.8093922651933702,0.3257464398308801,0.5073290935116234,2010,1.2955929996434716,False,False,False,False,False,False,False,False,False,True,False
Belgium,Western Europe,2018,16,6.927,0.6316793893129771,0.9020681265206814,0.7835232252410167,0.8052486187845304,0.22432355563445222,0.4348535087242485,2010,1.2885244376927965,False,False,False,False,False,False,False,False,False,True,False
Luxembourg,Western Europe,2018,17,6.91,0.7519083969465649,0.9245742092457422,0.7852760736196319,0.8729281767955801,0.23386923885293956,0.558564068901047,2010,1.2853621862938103,False,False,False,False,False,False,False,False,False,True,False
United States,Western Europe,2018,18,6.886,0.6669847328244274,0.8947688564476887,0.7177914110429447,0.7555248618784531,0.3472242270724765,0.24098131941802106,2010,1.2808978313775945,False,False,False,False,False,False,False,False,False,True,False
Israel,Western Europe,2018,19,6.814,0.620706106870229,0.9482968369829684,0.7738825591586328,0.7361878453038675,0.42239648241806427,0.49283397655414835,2010,1.267504766628947,False,False,False,False,False,False,False,False,False,True,False
United Arab Emirates,Western Europe,2018,20,6.774,1.0,0.4720194647201947,0.5872042068361087,0.39226519337016574,0.22193713482983038,0.16488195539127756,2010,1.2600641751019206,False,False,False,False,False,False,False,False,False,True,False
Czech Republic,Western Europe,2018,21,6.711,0.5882633587786259,0.9057177615571778,0.7484662576687117,0.7500000000000001,0.07636546574789863,0.06160424706926854,2010,1.248345243446854,False,False,False,False,False,False,False,False,False,True,False
Malta,Western Europe,2018,22,6.627,0.6059160305343511,0.9276155717761557,0.7747589833479404,0.8908839779005525,0.44864711126890444,0.25728832599518037,2010,1.2327200012400985,False,False,False,False,False,False,False,False,False,True,False
France,Western Europe,2018,23,6.489,0.6168893129770991,0.891727493917275,0.7957931638913234,0.7182320441988951,0.11693461942646978,0.3188925730644489,2010,1.2070499604718574,False,False,False,False,False,False,False,False,False,True,False
Mexico,Western Europe,2018,24,6.488,0.49522900763358774,0.7615571776155718,0.6669588080631026,0.6616022099447514,0.08233151775945322,0.17212951387001504,2010,1.2068639456836818,False,False,False,False,False,False,False,False,False,True,False
Chile,Western Europe,2018,25,6.476,0.5395992366412213,0.809610705596107,0.708150744960561,0.5953038674033149,0.23506244925525047,0.1105252668007465,2010,1.2046317682255738,False,False,False,False,False,False,False,False,False,True,False
Taiwan,Western Europe,2018,26,6.441,0.6512404580152671,0.8734793187347932,0.7510955302366346,0.5773480662983426,0.1801747707489483,0.14132739033538078,2010,1.1981212506394257,False,False,False,False,False,False,False,False,False,True,False
Panama,Western Europe,2018,27,6.43,0.5305343511450382,0.8746958637469586,0.6652059596844873,0.824585635359116,0.1491513002888645,0.11414904604011523,2010,1.1960750879694935,False,False,False,False,False,False,False,False,False,True,False
Brazil,Western Europe,2018,28,6.419,0.4704198473282442,0.8965936739659368,0.5915863277826469,0.680939226519337,0.13125314425420076,0.15944628653222445,2010,1.1940289252995613,False,False,False,False,False,False,False,False,False,True,False
Argentina,Western Europe,2018,29,6.388,0.5119274809160305,0.8929440389294404,0.6520595968448729,0.7872928176795579,0.0739790449432768,0.09784203946295592,2010,1.1882624668661157,False,False,False,False,False,False,False,False,False,True,False
